period|nome|value|id
03/02/2000|Taxa de juros - TR|0,2321|38597
02/02/2000|Taxa de juros - TR|0,2192|38597
01/02/2000|Taxa de juros - TR|0,2328|38597
31/01/2000|Taxa de juros - TR|0,2640|38597
30/01/2000|Taxa de juros - TR|0,2579|38597
29/01/2000|Taxa de juros - TR|0,2310|38597
28/01/2000|Taxa de juros - TR|0,2246|38597
27/01/2000|Taxa de juros - TR|0,2622|38597
26/01/2000|Taxa de juros - TR|0,2952|38597
25/01/2000|Taxa de juros - TR|0,2780|38597
24/01/2000|Taxa de juros - TR|0,2614|38597
23/01/2000|Taxa de juros - TR|0,2434|38597
22/01/2000|Taxa de juros - TR|0,2086|38597
21/01/2000|Taxa de juros - TR|0,2140|38597
20/01/2000|Taxa de juros - TR|0,2439|38597
19/01/2000|Taxa de juros - TR|0,2800|38597
18/01/2000|Taxa de juros - TR|0,2850|38597
17/01/2000|Taxa de juros - TR|0,2934|38597
16/01/2000|Taxa de juros - TR|0,2528|38597
15/01/2000|Taxa de juros - TR|0,2166|38597
14/01/2000|Taxa de juros - TR|0,2224|38597
13/01/2000|Taxa de juros - TR|0,2651|38597
12/01/2000|Taxa de juros - TR|0,2783|38597
11/01/2000|Taxa de juros - TR|0,2826|38597
10/01/2000|Taxa de juros - TR|0,2969|38597
09/01/2000|Taxa de juros - TR|0,2652|38597
08/01/2000|Taxa de juros - TR|0,2285|38597
07/01/2000|Taxa de juros - TR|0,2331|38597
06/01/2000|Taxa de juros - TR|0,2515|38597
05/01/2000|Taxa de juros - TR|0,2969|38597
04/01/2000|Taxa de juros - TR|0,2951|38597
03/01/2000|Taxa de juros - TR|0,2760|38597
02/01/2000|Taxa de juros - TR|0,2510|38597
01/01/2000|Taxa de juros - TR|0,2149|38597
31/12/1999|Taxa de juros - TR|0,2149|38597
30/12/1999|Taxa de juros - TR|0,2610|38597
29/12/1999|Taxa de juros - TR|0,3034|38597
28/12/1999|Taxa de juros - TR|0,3076|38597
27/12/1999|Taxa de juros - TR|0,2970|38597
26/12/1999|Taxa de juros - TR|0,2507|38597
25/12/1999|Taxa de juros - TR|0,2151|38597
24/12/1999|Taxa de juros - TR|0,2061|38597
23/12/1999|Taxa de juros - TR|0,2568|38597
22/12/1999|Taxa de juros - TR|0,2557|38597
21/12/1999|Taxa de juros - TR|0,3179|38597
20/12/1999|Taxa de juros - TR|0,2935|38597
19/12/1999|Taxa de juros - TR|0,2649|38597
18/12/1999|Taxa de juros - TR|0,2282|38597
17/12/1999|Taxa de juros - TR|0,2258|38597
16/12/1999|Taxa de juros - TR|0,2737|38597
15/12/1999|Taxa de juros - TR|0,2948|38597
14/12/1999|Taxa de juros - TR|0,3001|38597
13/12/1999|Taxa de juros - TR|0,2926|38597
12/12/1999|Taxa de juros - TR|0,2646|38597
11/12/1999|Taxa de juros - TR|0,2274|38597
10/12/1999|Taxa de juros - TR|0,2349|38597
09/12/1999|Taxa de juros - TR|0,2853|38597
08/12/1999|Taxa de juros - TR|0,2985|38597
07/12/1999|Taxa de juros - TR|0,2955|38597
06/12/1999|Taxa de juros - TR|0,3028|38597
05/12/1999|Taxa de juros - TR|0,2699|38597
04/12/1999|Taxa de juros - TR|0,2326|38597
03/12/1999|Taxa de juros - TR|0,2367|38597
02/12/1999|Taxa de juros - TR|0,2655|38597
01/12/1999|Taxa de juros - TR|0,2998|38597
30/11/1999|Taxa de juros - TR|0,2776|38597
29/11/1999|Taxa de juros - TR|0,2690|38597
28/11/1999|Taxa de juros - TR|0,2243|38597
27/11/1999|Taxa de juros - TR|0,1972|38597
26/11/1999|Taxa de juros - TR|0,2266|38597
25/11/1999|Taxa de juros - TR|0,2929|38597
24/11/1999|Taxa de juros - TR|0,2797|38597
23/11/1999|Taxa de juros - TR|0,2882|38597
22/11/1999|Taxa de juros - TR|0,2652|38597
21/11/1999|Taxa de juros - TR|0,2297|38597
20/11/1999|Taxa de juros - TR|0,1925|38597
19/11/1999|Taxa de juros - TR|0,2409|38597
18/11/1999|Taxa de juros - TR|0,2819|38597
17/11/1999|Taxa de juros - TR|0,2802|38597
16/11/1999|Taxa de juros - TR|0,2706|38597
15/11/1999|Taxa de juros - TR|0,2333|38597
14/11/1999|Taxa de juros - TR|0,1964|38597
13/11/1999|Taxa de juros - TR|0,1594|38597
12/11/1999|Taxa de juros - TR|0,1879|38597
11/11/1999|Taxa de juros - TR|0,2355|38597
10/11/1999|Taxa de juros - TR|0,2279|38597
09/11/1999|Taxa de juros - TR|0,2094|38597
08/11/1999|Taxa de juros - TR|0,2125|38597
07/11/1999|Taxa de juros - TR|0,1773|38597
06/11/1999|Taxa de juros - TR|0,1423|38597
05/11/1999|Taxa de juros - TR|0,1676|38597
04/11/1999|Taxa de juros - TR|0,2387|38597
03/11/1999|Taxa de juros - TR|0,2321|38597
02/11/1999|Taxa de juros - TR|0,1926|38597
01/11/1999|Taxa de juros - TR|0,1998|38597
31/10/1999|Taxa de juros - TR|0,2005|38597
30/10/1999|Taxa de juros - TR|0,1635|38597
29/10/1999|Taxa de juros - TR|0,1548|38597
28/10/1999|Taxa de juros - TR|0,1732|38597
27/10/1999|Taxa de juros - TR|0,2121|38597
26/10/1999|Taxa de juros - TR|0,2299|38597
25/10/1999|Taxa de juros - TR|0,2224|38597
24/10/1999|Taxa de juros - TR|0,1827|38597
23/10/1999|Taxa de juros - TR|0,1564|38597
22/10/1999|Taxa de juros - TR|0,1523|38597
21/10/1999|Taxa de juros - TR|0,1880|38597
20/10/1999|Taxa de juros - TR|0,2294|38597
19/10/1999|Taxa de juros - TR|0,2146|38597
18/10/1999|Taxa de juros - TR|0,2321|38597
17/10/1999|Taxa de juros - TR|0,2050|38597
16/10/1999|Taxa de juros - TR|0,1672|38597
15/10/1999|Taxa de juros - TR|0,2055|38597
14/10/1999|Taxa de juros - TR|0,2252|38597
13/10/1999|Taxa de juros - TR|0,2488|38597
12/10/1999|Taxa de juros - TR|0,2203|38597
11/10/1999|Taxa de juros - TR|0,2179|38597
10/10/1999|Taxa de juros - TR|0,1833|38597
09/10/1999|Taxa de juros - TR|0,1477|38597
08/10/1999|Taxa de juros - TR|0,1488|38597
07/10/1999|Taxa de juros - TR|0,2094|38597
06/10/1999|Taxa de juros - TR|0,2159|38597
05/10/1999|Taxa de juros - TR|0,2331|38597
04/10/1999|Taxa de juros - TR|0,2359|38597
03/10/1999|Taxa de juros - TR|0,2124|38597
02/10/1999|Taxa de juros - TR|0,2124|38597
01/10/1999|Taxa de juros - TR|0,2265|38597
30/09/1999|Taxa de juros - TR|0,2412|38597
29/09/1999|Taxa de juros - TR|0,2361|38597
28/09/1999|Taxa de juros - TR|0,2437|38597
27/09/1999|Taxa de juros - TR|0,2325|38597
26/09/1999|Taxa de juros - TR|0,1999|38597
25/09/1999|Taxa de juros - TR|0,1628|38597
24/09/1999|Taxa de juros - TR|0,1948|38597
23/09/1999|Taxa de juros - TR|0,2540|38597
22/09/1999|Taxa de juros - TR|0,2346|38597
21/09/1999|Taxa de juros - TR|0,2438|38597
20/09/1999|Taxa de juros - TR|0,2409|38597
19/09/1999|Taxa de juros - TR|0,1984|38597
18/09/1999|Taxa de juros - TR|0,1610|38597
17/09/1999|Taxa de juros - TR|0,1938|38597
16/09/1999|Taxa de juros - TR|0,2464|38597
15/09/1999|Taxa de juros - TR|0,2581|38597
14/09/1999|Taxa de juros - TR|0,2530|38597
13/09/1999|Taxa de juros - TR|0,2424|38597
12/09/1999|Taxa de juros - TR|0,2340|38597
11/09/1999|Taxa de juros - TR|0,1966|38597
10/09/1999|Taxa de juros - TR|0,2257|38597
09/09/1999|Taxa de juros - TR|0,2664|38597
08/09/1999|Taxa de juros - TR|0,2773|38597
07/09/1999|Taxa de juros - TR|0,2454|38597
06/09/1999|Taxa de juros - TR|0,2521|38597
05/09/1999|Taxa de juros - TR|0,2033|38597
04/09/1999|Taxa de juros - TR|0,1749|38597
03/09/1999|Taxa de juros - TR|0,1938|38597
02/09/1999|Taxa de juros - TR|0,2305|38597
01/09/1999|Taxa de juros - TR|0,2715|38597
31/08/1999|Taxa de juros - TR|0,3031|38597
30/08/1999|Taxa de juros - TR|0,2961|38597
29/08/1999|Taxa de juros - TR|0,2546|38597
28/08/1999|Taxa de juros - TR|0,2153|38597
27/08/1999|Taxa de juros - TR|0,2142|38597
26/08/1999|Taxa de juros - TR|0,2642|38597
25/08/1999|Taxa de juros - TR|0,3047|38597
24/08/1999|Taxa de juros - TR|0,3069|38597
23/08/1999|Taxa de juros - TR|0,3004|38597
22/08/1999|Taxa de juros - TR|0,2743|38597
21/08/1999|Taxa de juros - TR|0,2335|38597
20/08/1999|Taxa de juros - TR|0,2370|38597
19/08/1999|Taxa de juros - TR|0,2533|38597
18/08/1999|Taxa de juros - TR|0,2961|38597
17/08/1999|Taxa de juros - TR|0,3046|38597
16/08/1999|Taxa de juros - TR|0,2943|38597
15/08/1999|Taxa de juros - TR|0,2546|38597
14/08/1999|Taxa de juros - TR|0,2157|38597
13/08/1999|Taxa de juros - TR|0,2069|38597
12/08/1999|Taxa de juros - TR|0,2600|38597
11/08/1999|Taxa de juros - TR|0,2831|38597
10/08/1999|Taxa de juros - TR|0,3049|38597
09/08/1999|Taxa de juros - TR|0,2970|38597
08/08/1999|Taxa de juros - TR|0,2585|38597
07/08/1999|Taxa de juros - TR|0,2585|38597
06/08/1999|Taxa de juros - TR|0,2594|38597
05/08/1999|Taxa de juros - TR|0,2840|38597
04/08/1999|Taxa de juros - TR|0,3139|38597
03/08/1999|Taxa de juros - TR|0,3174|38597
02/08/1999|Taxa de juros - TR|0,3276|38597
01/08/1999|Taxa de juros - TR|0,2945|38597
31/07/1999|Taxa de juros - TR|0,2550|38597
30/07/1999|Taxa de juros - TR|0,2609|38597
29/07/1999|Taxa de juros - TR|0,2961|38597
28/07/1999|Taxa de juros - TR|0,3394|38597
27/07/1999|Taxa de juros - TR|0,3659|38597
26/07/1999|Taxa de juros - TR|0,3701|38597
25/07/1999|Taxa de juros - TR|0,3287|38597
24/07/1999|Taxa de juros - TR|0,2863|38597
23/07/1999|Taxa de juros - TR|0,2781|38597
22/07/1999|Taxa de juros - TR|0,3276|38597
21/07/1999|Taxa de juros - TR|0,3669|38597
20/07/1999|Taxa de juros - TR|0,3628|38597
19/07/1999|Taxa de juros - TR|0,3624|38597
18/07/1999|Taxa de juros - TR|0,3236|38597
17/07/1999|Taxa de juros - TR|0,2910|38597
16/07/1999|Taxa de juros - TR|0,2945|38597
15/07/1999|Taxa de juros - TR|0,3358|38597
14/07/1999|Taxa de juros - TR|0,3565|38597
13/07/1999|Taxa de juros - TR|0,3849|38597
12/07/1999|Taxa de juros - TR|0,3565|38597
11/07/1999|Taxa de juros - TR|0,3162|38597
10/07/1999|Taxa de juros - TR|0,2749|38597
09/07/1999|Taxa de juros - TR|0,2679|38597
08/07/1999|Taxa de juros - TR|0,2980|38597
07/07/1999|Taxa de juros - TR|0,3289|38597
06/07/1999|Taxa de juros - TR|0,3326|38597
05/07/1999|Taxa de juros - TR|0,3480|38597
04/07/1999|Taxa de juros - TR|0,3012|38597
03/07/1999|Taxa de juros - TR|0,2705|38597
02/07/1999|Taxa de juros - TR|0,2558|38597
01/07/1999|Taxa de juros - TR|0,2933|38597
30/06/1999|Taxa de juros - TR|0,3195|38597
29/06/1999|Taxa de juros - TR|0,3242|38597
28/06/1999|Taxa de juros - TR|0,3246|38597
27/06/1999|Taxa de juros - TR|0,2996|38597
26/06/1999|Taxa de juros - TR|0,2656|38597
25/06/1999|Taxa de juros - TR|0,3171|38597
24/06/1999|Taxa de juros - TR|0,3260|38597
23/06/1999|Taxa de juros - TR|0,2902|38597
22/06/1999|Taxa de juros - TR|0,2844|38597
21/06/1999|Taxa de juros - TR|0,2963|38597
20/06/1999|Taxa de juros - TR|0,2631|38597
19/06/1999|Taxa de juros - TR|0,2328|38597
18/06/1999|Taxa de juros - TR|0,2698|38597
17/06/1999|Taxa de juros - TR|0,3221|38597
16/06/1999|Taxa de juros - TR|0,3080|38597
15/06/1999|Taxa de juros - TR|0,3098|38597
14/06/1999|Taxa de juros - TR|0,3133|38597
13/06/1999|Taxa de juros - TR|0,2889|38597
12/06/1999|Taxa de juros - TR|0,2465|38597
11/06/1999|Taxa de juros - TR|0,2963|38597
10/06/1999|Taxa de juros - TR|0,3289|38597
09/06/1999|Taxa de juros - TR|0,3322|38597
08/06/1999|Taxa de juros - TR|0,3546|38597
07/06/1999|Taxa de juros - TR|0,3622|38597
06/06/1999|Taxa de juros - TR|0,3145|38597
05/06/1999|Taxa de juros - TR|0,2699|38597
04/06/1999|Taxa de juros - TR|0,3025|38597
03/06/1999|Taxa de juros - TR|0,3006|38597
02/06/1999|Taxa de juros - TR|0,3087|38597
01/06/1999|Taxa de juros - TR|0,3108|38597
31/05/1999|Taxa de juros - TR|0,1809|38597
30/05/1999|Taxa de juros - TR|0,1408|38597
29/05/1999|Taxa de juros - TR|0,0651|38597
28/05/1999|Taxa de juros - TR|0,0977|38597
27/05/1999|Taxa de juros - TR|0,1463|38597
26/05/1999|Taxa de juros - TR|0,2099|38597
25/05/1999|Taxa de juros - TR|0,2642|38597
24/05/1999|Taxa de juros - TR|0,2330|38597
23/05/1999|Taxa de juros - TR|0,1688|38597
22/05/1999|Taxa de juros - TR|0,0917|38597
21/05/1999|Taxa de juros - TR|0,1035|38597
20/05/1999|Taxa de juros - TR|0,1371|38597
19/05/1999|Taxa de juros - TR|0,2461|38597
18/05/1999|Taxa de juros - TR|0,2200|38597
17/05/1999|Taxa de juros - TR|0,2461|38597
16/05/1999|Taxa de juros - TR|0,1934|38597
15/05/1999|Taxa de juros - TR|0,1150|38597
14/05/1999|Taxa de juros - TR|0,1383|38597
13/05/1999|Taxa de juros - TR|0,2189|38597
12/05/1999|Taxa de juros - TR|0,5151|38597
11/05/1999|Taxa de juros - TR|0,5075|38597
10/05/1999|Taxa de juros - TR|0,5192|38597
09/05/1999|Taxa de juros - TR|0,4687|38597
08/05/1999|Taxa de juros - TR|0,3770|38597
07/05/1999|Taxa de juros - TR|0,4144|38597
06/05/1999|Taxa de juros - TR|0,5180|38597
05/05/1999|Taxa de juros - TR|0,6753|38597
04/05/1999|Taxa de juros - TR|0,6424|38597
03/05/1999|Taxa de juros - TR|0,7718|38597
02/05/1999|Taxa de juros - TR|0,6731|38597
01/05/1999|Taxa de juros - TR|0,5761|38597
30/04/1999|Taxa de juros - TR|0,4557|38597
29/04/1999|Taxa de juros - TR|0,5339|38597
28/04/1999|Taxa de juros - TR|0,6053|38597
27/04/1999|Taxa de juros - TR|0,6195|38597
26/04/1999|Taxa de juros - TR|0,6105|38597
25/04/1999|Taxa de juros - TR|0,5127|38597
24/04/1999|Taxa de juros - TR|0,4132|38597
23/04/1999|Taxa de juros - TR|0,5144|38597
22/04/1999|Taxa de juros - TR|0,6679|38597
21/04/1999|Taxa de juros - TR|0,5734|38597
20/04/1999|Taxa de juros - TR|0,5811|38597
19/04/1999|Taxa de juros - TR|0,5613|38597
18/04/1999|Taxa de juros - TR|0,4866|38597
17/04/1999|Taxa de juros - TR|0,3835|38597
16/04/1999|Taxa de juros - TR|0,5137|38597
15/04/1999|Taxa de juros - TR|0,6160|38597
14/04/1999|Taxa de juros - TR|0,5751|38597
13/04/1999|Taxa de juros - TR|0,6265|38597
12/04/1999|Taxa de juros - TR|0,7295|38597
11/04/1999|Taxa de juros - TR|0,5772|38597
10/04/1999|Taxa de juros - TR|0,4695|38597
09/04/1999|Taxa de juros - TR|0,5349|38597
08/04/1999|Taxa de juros - TR|0,7799|38597
07/04/1999|Taxa de juros - TR|0,7477|38597
06/04/1999|Taxa de juros - TR|0,7487|38597
05/04/1999|Taxa de juros - TR|0,8286|38597
04/04/1999|Taxa de juros - TR|0,7245|38597
03/04/1999|Taxa de juros - TR|0,6092|38597
02/04/1999|Taxa de juros - TR|0,6092|38597
01/04/1999|Taxa de juros - TR|0,6092|38597
31/03/1999|Taxa de juros - TR|0,4878|38597
30/03/1999|Taxa de juros - TR|0,5618|38597
29/03/1999|Taxa de juros - TR|0,6334|38597
28/03/1999|Taxa de juros - TR|0,4846|38597
27/03/1999|Taxa de juros - TR|0,3633|38597
26/03/1999|Taxa de juros - TR|0,3388|38597
25/03/1999|Taxa de juros - TR|0,4651|38597
24/03/1999|Taxa de juros - TR|0,7100|38597
23/03/1999|Taxa de juros - TR|0,8408|38597
22/03/1999|Taxa de juros - TR|0,7499|38597
21/03/1999|Taxa de juros - TR|0,7529|38597
20/03/1999|Taxa de juros - TR|0,6239|38597
19/03/1999|Taxa de juros - TR|0,6267|38597
18/03/1999|Taxa de juros - TR|0,7488|38597
17/03/1999|Taxa de juros - TR|0,8648|38597
16/03/1999|Taxa de juros - TR|0,9515|38597
15/03/1999|Taxa de juros - TR|0,9438|38597
14/03/1999|Taxa de juros - TR|0,8437|38597
13/03/1999|Taxa de juros - TR|0,7099|38597
12/03/1999|Taxa de juros - TR|0,7404|38597
11/03/1999|Taxa de juros - TR|0,8532|38597
10/03/1999|Taxa de juros - TR|0,9464|38597
09/03/1999|Taxa de juros - TR|0,9565|38597
08/03/1999|Taxa de juros - TR|1,0666|38597
07/03/1999|Taxa de juros - TR|0,9230|38597
06/03/1999|Taxa de juros - TR|0,7852|38597
05/03/1999|Taxa de juros - TR|0,7801|38597
04/03/1999|Taxa de juros - TR|0,9687|38597
03/03/1999|Taxa de juros - TR|0,9823|38597
02/03/1999|Taxa de juros - TR|1,1244|38597
01/03/1999|Taxa de juros - TR|1,1614|38597
28/02/1999|Taxa de juros - TR|0,9031|38597
27/02/1999|Taxa de juros - TR|0,9031|38597
26/02/1999|Taxa de juros - TR|1,0061|38597
25/02/1999|Taxa de juros - TR|1,0159|38597
24/02/1999|Taxa de juros - TR|0,8198|38597
23/02/1999|Taxa de juros - TR|0,8376|38597
22/02/1999|Taxa de juros - TR|0,7639|38597
21/02/1999|Taxa de juros - TR|0,7626|38597
20/02/1999|Taxa de juros - TR|0,7626|38597
19/02/1999|Taxa de juros - TR|0,7614|38597
18/02/1999|Taxa de juros - TR|0,7615|38597
17/02/1999|Taxa de juros - TR|0,7690|38597
16/02/1999|Taxa de juros - TR|0,6717|38597
15/02/1999|Taxa de juros - TR|0,5417|38597
14/02/1999|Taxa de juros - TR|0,5417|38597
13/02/1999|Taxa de juros - TR|0,5417|38597
12/02/1999|Taxa de juros - TR|0,5712|38597
11/02/1999|Taxa de juros - TR|0,5843|38597
10/02/1999|Taxa de juros - TR|0,6261|38597
09/02/1999|Taxa de juros - TR|0,7361|38597
08/02/1999|Taxa de juros - TR|0,7511|38597
07/02/1999|Taxa de juros - TR|0,7374|38597
06/02/1999|Taxa de juros - TR|0,7374|38597
05/02/1999|Taxa de juros - TR|0,7238|38597
04/02/1999|Taxa de juros - TR|0,8912|38597
03/02/1999|Taxa de juros - TR|0,6643|38597
02/02/1999|Taxa de juros - TR|0,5705|38597
01/02/1999|Taxa de juros - TR|0,8298|38597
31/01/1999|Taxa de juros - TR|1,1479|38597
30/01/1999|Taxa de juros - TR|1,1479|38597
29/01/1999|Taxa de juros - TR|1,2616|38597
28/01/1999|Taxa de juros - TR|1,2841|38597
27/01/1999|Taxa de juros - TR|1,2533|38597
26/01/1999|Taxa de juros - TR|1,1660|38597
25/01/1999|Taxa de juros - TR|0,9826|38597
24/01/1999|Taxa de juros - TR|1,0000|38597
23/01/1999|Taxa de juros - TR|0,8772|38597
22/01/1999|Taxa de juros - TR|1,0041|38597
21/01/1999|Taxa de juros - TR|0,9970|38597
20/01/1999|Taxa de juros - TR|0,8980|38597
19/01/1999|Taxa de juros - TR|0,8847|38597
18/01/1999|Taxa de juros - TR|0,7588|38597
17/01/1999|Taxa de juros - TR|0,6538|38597
16/01/1999|Taxa de juros - TR|0,6538|38597
15/01/1999|Taxa de juros - TR|0,7595|38597
14/01/1999|Taxa de juros - TR|1,0169|38597
13/01/1999|Taxa de juros - TR|0,9669|38597
12/01/1999|Taxa de juros - TR|0,9268|38597
11/01/1999|Taxa de juros - TR|0,8929|38597
10/01/1999|Taxa de juros - TR|0,7513|38597
09/01/1999|Taxa de juros - TR|0,6512|38597
08/01/1999|Taxa de juros - TR|0,6135|38597
07/01/1999|Taxa de juros - TR|0,7453|38597
06/01/1999|Taxa de juros - TR|0,7903|38597
05/01/1999|Taxa de juros - TR|0,8169|38597
04/01/1999|Taxa de juros - TR|0,7353|38597
Data|Preços - IGP-DI||39615
Preços - IGP-DI|Preços - IGP-DI||39615
1944.02|Preços - IGP-DI|1,45|39615
1944.03|Preços - IGP-DI|1,43|39615
1944.04|Preços - IGP-DI|1,41|39615
1944.05|Preços - IGP-DI|1,39|39615
1944.06|Preços - IGP-DI|1,37|39615
1944.07|Preços - IGP-DI|1,35|39615
1944.08|Preços - IGP-DI|1,33|39615
1944.09|Preços - IGP-DI|1,32|39615
1944.10|Preços - IGP-DI|2,60|39615
1944.11|Preços - IGP-DI|2,53|39615
1944.12|Preços - IGP-DI|0,00|39615
1945.01|Preços - IGP-DI|1,23|39615
1945.02|Preços - IGP-DI|2,44|39615
1945.03|Preços - IGP-DI|-1,19|39615
1945.04|Preços - IGP-DI|0,00|39615
1945.05|Preços - IGP-DI|1,20|39615
1945.06|Preços - IGP-DI|1,19|39615
1945.07|Preços - IGP-DI|1,18|39615
1945.08|Preços - IGP-DI|1,16|39615
1945.09|Preços - IGP-DI|0,00|39615
1945.10|Preços - IGP-DI|1,15|39615
1945.11|Preços - IGP-DI|1,14|39615
1945.12|Preços - IGP-DI|1,12|39615
1946.01|Preços - IGP-DI|1,11|39615
1946.02|Preços - IGP-DI|1,10|39615
1946.03|Preços - IGP-DI|1,09|39615
1946.04|Preços - IGP-DI|1,08|39615
1946.05|Preços - IGP-DI|1,06|39615
1946.06|Preços - IGP-DI|3,16|39615
1946.07|Preços - IGP-DI|2,04|39615
1946.08|Preços - IGP-DI|4,00|39615
1946.09|Preços - IGP-DI|2,88|39615
1946.10|Preços - IGP-DI|0,93|39615
1946.11|Preços - IGP-DI|0,93|39615
1946.12|Preços - IGP-DI|0,92|39615
1947.01|Preços - IGP-DI|3,64|39615
1947.02|Preços - IGP-DI|0,88|39615
1947.03|Preços - IGP-DI|0,87|39615
1947.04|Preços - IGP-DI|-2,59|39615
1947.05|Preços - IGP-DI|-0,88|39615
1947.06|Preços - IGP-DI|-0,89|39615
1947.07|Preços - IGP-DI|-1,80|39615
1947.08|Preços - IGP-DI|0,00|39615
1947.09|Preços - IGP-DI|0,92|39615
1947.10|Preços - IGP-DI|0,00|39615
1947.11|Preços - IGP-DI|0,91|39615
1947.12|Preços - IGP-DI|1,80|39615
1948.01|Preços - IGP-DI|2,65|39615
1948.02|Preços - IGP-DI|2,59|39615
1948.03|Preços - IGP-DI|1,68|39615
1948.04|Preços - IGP-DI|-0,83|39615
1948.05|Preços - IGP-DI|-0,83|39615
1948.06|Preços - IGP-DI|0,84|39615
1948.07|Preços - IGP-DI|-0,83|39615
1948.08|Preços - IGP-DI|0,84|39615
1948.09|Preços - IGP-DI|0,00|39615
1948.10|Preços - IGP-DI|0,00|39615
1948.11|Preços - IGP-DI|0,83|39615
1948.12|Preços - IGP-DI|0,83|39615
1949.01|Preços - IGP-DI|1,64|39615
1949.02|Preços - IGP-DI|0,81|39615
1949.03|Preços - IGP-DI|0,00|39615
1949.04|Preços - IGP-DI|0,00|39615
1949.05|Preços - IGP-DI|0,00|39615
1949.06|Preços - IGP-DI|0,00|39615
1949.07|Preços - IGP-DI|0,80|39615
1949.08|Preços - IGP-DI|0,79|39615
1949.09|Preços - IGP-DI|0,79|39615
1949.10|Preços - IGP-DI|2,34|39615
1949.11|Preços - IGP-DI|4,58|39615
1949.12|Preços - IGP-DI|0,00|39615
1950.01|Preços - IGP-DI|1,46|39615
1950.02|Preços - IGP-DI|0,00|39615
1950.03|Preços - IGP-DI|-2,16|39615
1950.04|Preços - IGP-DI|-0,74|39615
1950.05|Preços - IGP-DI|0,74|39615
1950.06|Preços - IGP-DI|0,74|39615
1950.07|Preços - IGP-DI|2,19|39615
1950.08|Preços - IGP-DI|2,86|39615
1950.09|Preços - IGP-DI|2,78|39615
1950.10|Preços - IGP-DI|2,70|39615
1950.11|Preços - IGP-DI|0,00|39615
1950.12|Preços - IGP-DI|1,32|39615
1951.01|Preços - IGP-DI|3,25|39615
1951.02|Preços - IGP-DI|1,26|39615
1951.03|Preços - IGP-DI|2,48|39615
1951.04|Preços - IGP-DI|1,21|39615
1951.05|Preços - IGP-DI|1,20|39615
1951.06|Preços - IGP-DI|-1,18|39615
1951.07|Preços - IGP-DI|-2,40|39615
1951.08|Preços - IGP-DI|1,23|39615
1951.09|Preços - IGP-DI|0,61|39615
1951.10|Preços - IGP-DI|1,81|39615
1951.11|Preços - IGP-DI|0,59|39615
1951.12|Preços - IGP-DI|1,76|39615
1952.01|Preços - IGP-DI|3,47|39615
1952.02|Preços - IGP-DI|1,68|39615
1952.03|Preços - IGP-DI|0,00|39615
1952.04|Preços - IGP-DI|0,00|39615
1952.05|Preços - IGP-DI|0,55|39615
1952.06|Preços - IGP-DI|0,55|39615
1952.07|Preços - IGP-DI|1,63|39615
1952.08|Preços - IGP-DI|0,53|39615
1952.09|Preços - IGP-DI|-0,53|39615
1952.10|Preços - IGP-DI|0,53|39615
1952.11|Preços - IGP-DI|2,66|39615
1952.12|Preços - IGP-DI|1,04|39615
1953.01|Preços - IGP-DI|1,03|39615
1953.02|Preços - IGP-DI|1,02|39615
1953.03|Preços - IGP-DI|2,51|39615
1953.04|Preços - IGP-DI|0,00|39615
1953.05|Preços - IGP-DI|-0,49|39615
1953.06|Preços - IGP-DI|1,48|39615
1953.07|Preços - IGP-DI|1,94|39615
1953.08|Preços - IGP-DI|3,81|39615
1953.09|Preços - IGP-DI|1,38|39615
1953.10|Preços - IGP-DI|2,71|39615
1953.11|Preços - IGP-DI|1,32|39615
1953.12|Preços - IGP-DI|2,17|39615
1954.01|Preços - IGP-DI|2,93|39615
1954.02|Preços - IGP-DI|2,48|39615
1954.03|Preços - IGP-DI|1,93|39615
1954.04|Preços - IGP-DI|3,79|39615
1954.05|Preços - IGP-DI|1,83|39615
1954.06|Preços - IGP-DI|1,35|39615
1954.07|Preços - IGP-DI|1,33|39615
1954.08|Preços - IGP-DI|0,87|39615
1954.09|Preços - IGP-DI|2,60|39615
1954.10|Preços - IGP-DI|0,42|39615
1954.11|Preços - IGP-DI|2,10|39615
1954.12|Preços - IGP-DI|1,65|39615
1955.01|Preços - IGP-DI|1,62|39615
1955.02|Preços - IGP-DI|0,00|39615
1955.03|Preços - IGP-DI|0,80|39615
1955.04|Preços - IGP-DI|1,98|39615
1955.05|Preços - IGP-DI|0,00|39615
1955.06|Preços - IGP-DI|0,00|39615
1955.07|Preços - IGP-DI|1,16|39615
1955.08|Preços - IGP-DI|1,92|39615
1955.09|Preços - IGP-DI|2,26|39615
1955.10|Preços - IGP-DI|1,10|39615
1955.11|Preços - IGP-DI|0,36|39615
1955.12|Preços - IGP-DI|0,36|39615
1956.01|Preços - IGP-DI|1,81|39615
1956.02|Preços - IGP-DI|2,84|39615
1956.03|Preços - IGP-DI|1,38|39615
1956.04|Preços - IGP-DI|0,34|39615
1956.05|Preços - IGP-DI|3,05|39615
1956.06|Preços - IGP-DI|2,96|39615
1956.07|Preços - IGP-DI|1,60|39615
1956.08|Preços - IGP-DI|1,89|39615
1956.09|Preços - IGP-DI|3,40|39615
1956.10|Preços - IGP-DI|1,49|39615
1956.11|Preços - IGP-DI|1,18|39615
1956.12|Preços - IGP-DI|0,29|39615
1957.01|Preços - IGP-DI|4,35|39615
1957.02|Preços - IGP-DI|0,00|39615
1957.03|Preços - IGP-DI|-0,28|39615
