data|familias_endividadas_abs|familias_contas_em_atraso_abs|familias_sem_condicao_de_pagar_abs|familias_endividadas_perc|familias_contas_em_atraso_perc|familias_sem_condicao_de_pagar_perc|prazo_comprometimento_renda_3_meses|prazo_comprometimento_renda_3_a_6_meses|prazo_comprometimento_renda_6_a_12_meses|prazo_comprometimento_renda_mais_de_12_meses
|Endividadas|Contas em Atraso|"Não Terão Condições
de Pagar"|Endividadas|Contas em Atraso|"Não Terão Condições
de Pagar"|Até 3 Meses|De 3 a 6 Meses|"De 6 Meses
a 1 Ano"|"Por Mais de
1 Ano"
2016-10-01 00:00:00|0.518535042992133|0.1875084401563221|0.07724688627365042|1997246.8849140182|722228.23328641|297532.6452173772|0.2436429955295155|0.19758429675744527|0.18038466418603274|0.3523267342606074
2016-11-01 00:00:00|0.5272369782341261|0.18480058665407614|0.0761972577837254|2032058.3187816779|712251.9567650526|293676.8055730221|0.24942632193060482|0.1967592009637546|0.1858929123119788|0.3429868247207628
2016-12-01 00:00:00|0.5187604582318882|0.1816657893916064|0.06616208871892053|2000658.140851993|700614.5797992891|255161.5477063042|0.26435453878951415|0.22327770217077145|0.17746842691947523|0.3170488658829761
2017-01-01 00:00:00|0.4921187546130171|0.16946313156714082|0.07373103144792842|1899112.3563456275|653967.2062635695|284531.95810222253|0.2438517772446192|0.22997734536508352|0.18373999657435236|0.3221586528801093
2017-02-01 00:00:00|0.484989625313198|0.16454756234465184|0.08368681962837428|1872781.133281785|635398.2728755627|323155.5660663121|0.24693312850471344|0.2117998797234765|0.17575771461474848|0.33988246932833166
2017-03-01 00:00:00|0.5022764188916026|0.17518098634755505|0.08721707584754765|1940753.3891015465|676884.4408631132|336999.367623477|0.2435812926000659|0.1956947222117373|0.1635418913370921|0.3706833640533074
2017-04-01 00:00:00|0.5291461425574362|0.1865852344781432|0.08230230808063836|2045856.251084805|721401.0225460518|318208.29431295494|0.2484671151245802|0.18570449592126875|0.1755248520866614|0.35885724064179847
2017-05-01 00:00:00|0.5242345709266965|0.19239967796181598|0.0808005110366352|2028131.447803515|744345.8693154197|312596.8154719603|0.2521376923215879|0.19488779660865846|0.18124460248903654|0.34257340344530984
2017-06-01 00:00:00|0.4971764084681426|0.18989848859472916|0.08246899783604922|1924646.9395234925|735126.4836159288|319250.27331801114|0.23610788324633605|0.22007585297868199|0.17013714530580415|0.3426526637642048
2017-07-01 00:00:00|0.5058019472252395|0.18070783776744667|0.07805867023636162|1959251.6616840628|699981.7485232819|302364.5523874097|0.23706760478504085|0.23388186771769862|0.17595693404188634|0.32298804333684555
2017-08-01 00:00:00|0.5340503389139653|0.19469178869240858|0.0948585869598176|2069951.3430129057|754615.2489987636|367666.95040973113|0.23192970804505125|0.21740751881487938|0.18613497889929143|0.34004391087978914
2017-09-01 00:00:00|0.5437625134681842|0.20321026007737703|0.09467779009834681|2108892.6439091167|788117.260806934|367192.09238328174|0.22513640244191443|0.20955484257497087|0.18413655093277698|0.35837354362653895
2017-10-01 00:00:00|0.5445855185991428|0.19630349597990476|0.07552816839515696|2113380.1016394356|761797.5287946642|293103.1449572747|0.2403801365908928|0.21344804946062898|0.18556382144268285|0.3389339311548664
2017-11-01 00:00:00|0.5674515442636624|0.20395918723532316|0.07714088297909193|2203462.5797570636|791990.8605656748|299544.6055828671|0.255338725222545|0.20916758550897208|0.18026544196809288|0.3347717440241422
2017-12-01 00:00:00|0.5632368966450835|0.1970990534981226|0.0744819732905496|2188428.8000696395|765818.5174142804|289395.983121766|0.26133623661767336|0.20603700802674194|0.17648027635472668|0.3378017627117195
2018-01-01 00:00:00|0.5332707109275148|0.17756710302785786|0.0704854688665282|2073254.6693803903|690346.981255633|274034.0402285082|0.2476367098168936|0.2115669007737972|0.18608795978726975|0.33435204978020383
2018-02-01 00:00:00|0.5363613716424539|0.18327916261562957|0.07726321810228393|2086531.5535086084|712985.2672408175|300566.28053278086|0.24813769859340631|0.2152638850491624|0.191412286741456|0.3195694971679632
2018-03-01 00:00:00|0.5461987047562402|0.19298303803206046|0.08365980121554828|2126081.1892571887|751187.4404549855|325646.19453052775|0.2650156325031744|0.2073939028156649|0.19324555144648745|0.31034915541044966
2018-04-01 00:00:00|0.5351200742929956|0.19371874219569693|0.09122947257939484|2084208.6755195537|754504.0870097148|355324.47266954795|0.25794835526056875|0.1960216383151372|0.1799359704557014|0.3431222230046076
2018-05-01 00:00:00|0.5109558894042074|0.19279103810848144|0.09036564519739759|1991284.0073329527|751340.2211493831|352170.64295652276|0.20448359286550485|0.1927922390920559|0.1937205831537276|0.3775929089990864
2018-06-01 00:00:00|0.4941830489913268|0.19234450959155142|0.08139960547554997|1928210.833300094|750492.6926919592|317606.201638583|0.18590584770800844|0.20785116729650116|0.1960239759291659|0.380612461428341
2018-07-01 00:00:00|0.512019660719146|0.19583922904096462|0.08487055113790679|1997805.9924888744|764128.4414604714|331149.18948815175|0.22126990942831412|0.21663800450448395|0.18104349162855005|0.3633819993383817
2018-08-01 00:00:00|0.5357533809049051|0.20425775840266666|0.09634964319265255|2091648.1682253627|797447.821023811|376161.05072951457|0.22455120414666432|0.2009741129814507|0.2016238125611892|0.35063863652851196
2018-09-01 00:00:00|0.5445198857800109|0.20577427117325603|0.09782419456258715|2127127.728367836|803842.3745908003|382143.17271673813|0.22927912275759474|0.19476456826286948|0.18952353098278396|0.36181800291624755
2018-10-01 00:00:00|0.5474765606954941|0.2007183409453607|0.0950473623274721|2139935.3197044954|784552.797211655|371514.0013134484|0.24694513846378252|0.19758946893629353|0.1758777108947615|0.35994012449818635
2018-11-01 00:00:00|0.5154958698779191|0.18460784197868982|0.0874830758821252|2016111.5640347197|722003.8544884436|342147.534538054|0.2356460237898012|0.2061460696565651|0.1847765000433588|0.3463906501662039
2018-12-01 00:00:00|0.4866379307946648|0.17510564313812704|0.08307691160700635|1904358.2680270385|685240.21286986|325104.5458840515|0.22052863153327923|0.22186657882644534|0.18694603798638182|0.3434777392309799
2019-01-01 00:00:00|0.4987585078246488|0.18689394824803093|0.08241659793985423|1952924.6147842743|731796.6233392439|322708.08469117375|0.23104669611056722|0.22653647416874972|0.19272123007838043|0.3335908964884265
2019-02-01 00:00:00|0.5356515839953508|0.19766657568092755|0.0853188981903616|2098597.260307638|774426.0384414123|334265.80139883095|0.23088453902303768|0.2275773917362979|0.20192296069984628|0.32625403395624764
2019-03-01 00:00:00|0.5505326858578837|0.20085070745507366|0.0873848402615519|2158144.1343810083|787355.2058130461|342557.4635053959|0.23052449459897145|0.2158945126716632|0.20299279944865836|0.3316231980466292
2019-04-01 00:00:00|0.5517667000395532|0.20333312442746157|0.08796027798989232|2164225.6921882266|797544.9985062027|345011.5664901438|0.24760243231690338|0.20236506443333074|0.19380109995251885|0.3297982805080626
2019-05-01 00:00:00|0.5652672030685926|0.20495466733507656|0.08825677648473036|2218450.0343538774|804365.946444826|346372.91490048455|0.2392936480149066|0.18782357253826606|0.19605133884858658|0.34373679535279555
2019-06-01 00:00:00|0.5574644721105737|0.19459720477857845|0.08457053768710009|2190321.8556605447|764587.757607677|332284.30923984904|0.22016995866594885|0.20068958495426373|0.18135652873425667|0.36994081888756236
2019-07-01 00:00:00|0.5569467761339029|0.20174565139079273|0.08525657168806003|2188287.7873584037|792674.5678567252|334979.7909094518|0.21736114932785755|0.2176445349281678|0.1708757373857399|0.3796541421570633
2019-08-01 00:00:00|0.5801098139636742|0.21103766443230026|0.08753502546982016|2280589.002267439|829653.5672789844|344126.94216576853|0.21609675152644428|0.21699531214277712|0.1917424441567009|0.3569371267587449
2019-09-01 00:00:00|0.5993537044898195|0.2183557144334584|0.08972950577947293|2357573.167277474|858907.8025441122|352953.31213281525|0.21962010539405732|0.2121837634458041|0.19243917470272898|0.350169452689468
2019-10-01 00:00:00|0.5980957983960568|0.2279940583052455|0.09335544060809534|2353948.7063926244|897325.010562013|367422.6089590739|0.22825462183944778|0.21068196003765727|0.179681399512565|0.3599585258522986
2019-11-01 00:00:00|0.6051597045549821|0.21893958867441018|0.09160959397752005|2383085.3100462267|862171.9417706968|360753.49370406126|0.24353389402714165|0.21059092623639528|0.159176351889283|0.366377882524297
2019-12-01 00:00:00|0.6236102799368022|0.22179496743238025|0.09300254961597004|2457113.982825573|873903.9963447571|366443.39012978994|0.24633179031070818|0.21146612342618332|0.14388652824319434|0.37208569061956953
2020-01-01 00:00:00|0.5994822192611369|0.20088264069814135|0.08565207493339531|2363360.013884222|791946.7588122943|337669.21269707195|0.23477830031302382|0.2178219182966317|0.1442298509240033|0.3820205211344755
2020-02-01 00:00:00|0.600496021828666|0.19715054950275848|0.08080955827438782|2368668.861266612|777664.3818000609|318754.9582665937|0.23522700244614966|0.20109583467614597|0.1530787018281527|0.3952854534752399
2020-03-01 00:00:00|0.638074898924368|0.21756242851490137|0.08917558768008348|2518289.227144858|858653.3036860476|351949.1554324324|0.2551277778581184|0.19385040799620887|0.1813049211493778|0.3538356045865715
2020-04-01 00:00:00|0.6372661267523068|0.21589415117647281|0.08898015336810222|2516480.7683972684|852537.8278205805|351371.01333317976|0.2496124174825233|0.20413550645971953|0.1831575095203136|0.3485992229894339
2020-05-01 00:00:00|0.6054398324644956|0.18674923080667474|0.08353681724912687|2392113.0479486072|737852.4632060934|330056.76173024694|0.20262155868402137|0.19830203467737312|0.172287703980658|0.40794356184400393
2020-06-01 00:00:00|0.5769893066096146|0.15606027730148062|0.07559698584070441|2282189.1696642046|617271.5344847896|299011.8194021293|0.19181473731575854|0.18335805092330612|0.18591794805333617|0.41576545696262834
2020-07-01 00:00:00|0.556018342196135|0.15867699220352105|0.0735719045369612|2199241.864898576|627621.5329009234|291001.9333155936|0.19467801895584677|0.20055957548478598|0.1825197369194685|0.40587432871366447
2020-08-01 00:00:00|0.5639461510362476|0.17153162570646713|0.07599137526512234|2231807.554074286|678833.5682598359|300734.6092345136|0.2053849726817718|0.22596066463697112|0.16157033904672638|0.3996771977025304
2020-09-01 00:00:00|0.5850856899802346|0.1811855937230249|0.08108538559626705|2316716.6664380496|717425.9973966981|321067.2683206005|0.199398391796405|0.2429995243792675|0.17850505418975776|0.37372412595615095
2020-10-01 00:00:00|0.5732068436572024|0.18203267390321637|0.08459938714367991|2270901.283429542|721167.6506781903|335161.48484233377|0.18068092562759694|0.2453812782783505|0.20307260404889663|0.3644104842959228
2020-11-01 00:00:00|0.5612331226909788|0.18513535174968188|0.08473328826643473|2224655.2981328918|733852.5195498881|335871.76353085117|0.18219830993532082|0.24044901379895506|0.21954964381135758|0.35059964429217255
||||||||||
Fonte: FecomercioSP||||||||||
||||||||||
||||||||||
||||||||||
||||||||||
||||||||||
||||||||||
||||||||||
||||||||||
||||||||||
||||||||||
