tempo|week|week_int|year|account_id|account_name|webproperty_id|webproperty_name|webproperty_level|webproperty_website_url|profile_currency|profile_type|profile_website_url|profile_id|profile_name|users|bounces|new_users|pageviews|sessions|time_on_page|unique_pageviews|upload_time|info|period
20201231|53|0004|2020|101785796|BR - Santander|UA-101785796-1|BR - Santander - Web|PREMIUM|http://www.santander.com.br|BRL|WEB|http://pj.santandernetibe.com.br|178844874|BR - Santander - Web - Master View -  IBPJ|60108|3436|13558|862668|77636|4.906696E7|444027|2021-02-21 22:58:32.426159|basic|day
20201201|49|0000|2020|101785796|BR - Santander|UA-101785796-1|BR - Santander - Web|PREMIUM|http://www.santander.com.br|USD|WEB|http://www.santander.com.br|195843063|BR - Santander - Web - AutoCompara|5766|3396|4530|14115|6216|831589.0|9290|2021-02-21 22:58:32.426159|basic|day
20201202|49|0000|2020|101785796|BR - Santander|UA-101785796-1|BR - Santander - Web|PREMIUM|http://www.santander.com.br|USD|WEB|http://www.santander.com.br|195843063|BR - Santander - Web - AutoCompara|5631|3353|4419|13199|6053|809129.0|8913|2021-02-21 22:58:32.426159|basic|day
20201203|49|0000|2020|101785796|BR - Santander|UA-101785796-1|BR - Santander - Web|PREMIUM|http://www.santander.com.br|USD|WEB|http://www.santander.com.br|195843063|BR - Santander - Web - AutoCompara|5767|3368|4546|13532|6209|860317.0|9268|2021-02-21 22:58:32.426159|basic|day
20201204|49|0000|2020|101785796|BR - Santander|UA-101785796-1|BR - Santander - Web|PREMIUM|http://www.santander.com.br|USD|WEB|http://www.santander.com.br|195843063|BR - Santander - Web - AutoCompara|5231|3286|4199|11638|5632|726329.0|8080|2021-02-21 22:58:32.426159|basic|day
20201205|49|0000|2020|101785796|BR - Santander|UA-101785796-1|BR - Santander - Web|PREMIUM|http://www.santander.com.br|USD|WEB|http://www.santander.com.br|195843063|BR - Santander - Web - AutoCompara|4671|3152|3877|9754|4941|506798.0|6870|2021-02-21 22:58:32.426159|basic|day
20201206|49|0001|2020|101785796|BR - Santander|UA-101785796-1|BR - Santander - Web|PREMIUM|http://www.santander.com.br|USD|WEB|http://www.santander.com.br|195843063|BR - Santander - Web - AutoCompara|4711|3135|3900|10081|4969|497328.0|6947|2021-02-21 22:58:32.426159|basic|day
20201207|50|0001|2020|101785796|BR - Santander|UA-101785796-1|BR - Santander - Web|PREMIUM|http://www.santander.com.br|USD|WEB|http://www.santander.com.br|195843063|BR - Santander - Web - AutoCompara|6542|3579|5140|15968|7041|1040970.0|10807|2021-02-21 22:58:32.426159|basic|day
20201208|50|0001|2020|101785796|BR - Santander|UA-101785796-1|BR - Santander - Web|PREMIUM|http://www.santander.com.br|USD|WEB|http://www.santander.com.br|195843063|BR - Santander - Web - AutoCompara|6191|3634|4869|13983|6670|872355.0|9798|2021-02-21 22:58:32.426159|basic|day
20201209|50|0001|2020|101785796|BR - Santander|UA-101785796-1|BR - Santander - Web|PREMIUM|http://www.santander.com.br|USD|WEB|http://www.santander.com.br|195843063|BR - Santander - Web - AutoCompara|5921|3574|4706|13218|6327|822499.0|9174|2021-02-21 22:58:32.426159|basic|day
20201210|50|0001|2020|101785796|BR - Santander|UA-101785796-1|BR - Santander - Web|PREMIUM|http://www.santander.com.br|USD|WEB|http://www.santander.com.br|195843063|BR - Santander - Web - AutoCompara|5796|3562|4563|13403|6244|835955.0|9175|2021-02-21 22:58:32.426159|basic|day
20201211|50|0001|2020|101785796|BR - Santander|UA-101785796-1|BR - Santander - Web|PREMIUM|http://www.santander.com.br|USD|WEB|http://www.santander.com.br|195843063|BR - Santander - Web - AutoCompara|5634|3551|4478|12446|6024|746367.0|8663|2021-02-21 22:58:32.426159|basic|day
20201212|50|0001|2020|101785796|BR - Santander|UA-101785796-1|BR - Santander - Web|PREMIUM|http://www.santander.com.br|USD|WEB|http://www.santander.com.br|195843063|BR - Santander - Web - AutoCompara|4625|3146|3825|9513|4891|491912.0|6782|2021-02-21 22:58:32.426159|basic|day
20201213|50|0002|2020|101785796|BR - Santander|UA-101785796-1|BR - Santander - Web|PREMIUM|http://www.santander.com.br|USD|WEB|http://www.santander.com.br|195843063|BR - Santander - Web - AutoCompara|4467|3099|3749|9683|4692|447646.0|6460|2021-02-21 22:58:32.426159|basic|day
20201214|51|0002|2020|101785796|BR - Santander|UA-101785796-1|BR - Santander - Web|PREMIUM|http://www.santander.com.br|USD|WEB|http://www.santander.com.br|195843063|BR - Santander - Web - AutoCompara|6655|4015|5259|15513|7076|907534.0|10394|2021-02-21 22:58:32.426159|basic|day
20201215|51|0002|2020|101785796|BR - Santander|UA-101785796-1|BR - Santander - Web|PREMIUM|http://www.santander.com.br|USD|WEB|http://www.santander.com.br|195843063|BR - Santander - Web - AutoCompara|6207|3774|4878|13779|6691|841153.0|9634|2021-02-21 22:58:32.426159|basic|day
20201216|51|0002|2020|101785796|BR - Santander|UA-101785796-1|BR - Santander - Web|PREMIUM|http://www.santander.com.br|USD|WEB|http://www.santander.com.br|195843063|BR - Santander - Web - AutoCompara|5713|3401|4492|13411|6134|794936.0|9130|2021-02-21 22:58:32.426159|basic|day
20201217|51|0002|2020|101785796|BR - Santander|UA-101785796-1|BR - Santander - Web|PREMIUM|http://www.santander.com.br|USD|WEB|http://www.santander.com.br|195843063|BR - Santander - Web - AutoCompara|5576|3391|4403|12886|5955|773568.0|8788|2021-02-21 22:58:32.426159|basic|day
20201218|51|0002|2020|101785796|BR - Santander|UA-101785796-1|BR - Santander - Web|PREMIUM|http://www.santander.com.br|USD|WEB|http://www.santander.com.br|195843063|BR - Santander - Web - AutoCompara|5265|3380|4268|11514|5646|655517.0|8186|2021-02-21 22:58:32.426159|basic|day
20201219|51|0002|2020|101785796|BR - Santander|UA-101785796-1|BR - Santander - Web|PREMIUM|http://www.santander.com.br|USD|WEB|http://www.santander.com.br|195843063|BR - Santander - Web - AutoCompara|4590|3133|3849|9171|4836|441835.0|6692|2021-02-21 22:58:32.426159|basic|day
20201220|51|0003|2020|101785796|BR - Santander|UA-101785796-1|BR - Santander - Web|PREMIUM|http://www.santander.com.br|USD|WEB|http://www.santander.com.br|195843063|BR - Santander - Web - AutoCompara|4384|3077|3695|9127|4586|428258.0|6309|2021-02-21 22:58:32.426159|basic|day
20201221|52|0003|2020|101785796|BR - Santander|UA-101785796-1|BR - Santander - Web|PREMIUM|http://www.santander.com.br|USD|WEB|http://www.santander.com.br|195843063|BR - Santander - Web - AutoCompara|5713|3301|4548|13489|6135|842410.0|9291|2021-02-21 22:58:32.426159|basic|day
20201222|52|0003|2020|101785796|BR - Santander|UA-101785796-1|BR - Santander - Web|PREMIUM|http://www.santander.com.br|USD|WEB|http://www.santander.com.br|195843063|BR - Santander - Web - AutoCompara|5697|1863|4571|16455|6163|870306.0|9157|2021-02-21 22:58:32.426159|basic|day
20201223|52|0003|2020|101785796|BR - Santander|UA-101785796-1|BR - Santander - Web|PREMIUM|http://www.santander.com.br|USD|WEB|http://www.santander.com.br|195843063|BR - Santander - Web - AutoCompara|5154|462|4150|15241|5533|725051.0|7932|2021-02-21 22:58:32.426159|basic|day
20201224|52|0003|2020|101785796|BR - Santander|UA-101785796-1|BR - Santander - Web|PREMIUM|http://www.santander.com.br|USD|WEB|http://www.santander.com.br|195843063|BR - Santander - Web - AutoCompara|4176|312|3546|10973|4370|358250.0|5764|2021-02-21 22:58:32.426159|basic|day
20201225|52|0003|2020|101785796|BR - Santander|UA-101785796-1|BR - Santander - Web|PREMIUM|http://www.santander.com.br|USD|WEB|http://www.santander.com.br|195843063|BR - Santander - Web - AutoCompara|4129|229|3587|11310|4293|362372.0|5745|2021-02-21 22:58:32.426159|basic|day
20201226|52|0003|2020|101785796|BR - Santander|UA-101785796-1|BR - Santander - Web|PREMIUM|http://www.santander.com.br|USD|WEB|http://www.santander.com.br|195843063|BR - Santander - Web - AutoCompara|4654|282|3942|13812|4895|557252.0|6955|2021-02-21 22:58:32.426159|basic|day
20201227|52|0004|2020|101785796|BR - Santander|UA-101785796-1|BR - Santander - Web|PREMIUM|http://www.santander.com.br|USD|WEB|http://www.santander.com.br|195843063|BR - Santander - Web - AutoCompara|4766|286|4044|14046|4989|523983.0|7017|2021-02-21 22:58:32.426159|basic|day
20201228|53|0004|2020|101785796|BR - Santander|UA-101785796-1|BR - Santander - Web|PREMIUM|http://www.santander.com.br|USD|WEB|http://www.santander.com.br|195843063|BR - Santander - Web - AutoCompara|6266|488|4907|21072|6786|1103525.0|10627|2021-02-21 22:58:32.426159|basic|day
20201229|53|0004|2020|101785796|BR - Santander|UA-101785796-1|BR - Santander - Web|PREMIUM|http://www.santander.com.br|USD|WEB|http://www.santander.com.br|195843063|BR - Santander - Web - AutoCompara|6038|533|4716|18954|6473|915104.0|9777|2021-02-21 22:58:32.426159|basic|day
20201230|53|0004|2020|101785796|BR - Santander|UA-101785796-1|BR - Santander - Web|PREMIUM|http://www.santander.com.br|USD|WEB|http://www.santander.com.br|195843063|BR - Santander - Web - AutoCompara|5344|469|4248|16059|5675|688871.0|8231|2021-02-21 22:58:32.426159|basic|day
20201231|53|0004|2020|101785796|BR - Santander|UA-101785796-1|BR - Santander - Web|PREMIUM|http://www.santander.com.br|USD|WEB|http://www.santander.com.br|195843063|BR - Santander - Web - AutoCompara|4051|327|3435|10306|4213|321722.0|5358|2021-02-21 22:58:32.426159|basic|day
20201201|49|0000|2020|101785796|BR - Santander|UA-101785796-1|BR - Santander - Web|PREMIUM|http://www.santander.com.br|USD|WEB|http://www.santander.com.br|195845298|BR - Santander - Web - Consórcio|22303|7822|6960|246258|29114|7576922.0|101861|2021-02-21 22:58:32.426159|basic|day
20201202|49|0000|2020|101785796|BR - Santander|UA-101785796-1|BR - Santander - Web|PREMIUM|http://www.santander.com.br|USD|WEB|http://www.santander.com.br|195845298|BR - Santander - Web - Consórcio|20301|7491|6036|210210|26192|6448302.0|96469|2021-02-21 22:58:32.426159|basic|day
20201203|49|0000|2020|101785796|BR - Santander|UA-101785796-1|BR - Santander - Web|PREMIUM|http://www.santander.com.br|USD|WEB|http://www.santander.com.br|195845298|BR - Santander - Web - Consórcio|19651|7435|5994|201610|25305|6103989.0|92599|2021-02-21 22:58:32.426159|basic|day
20201204|49|0000|2020|101785796|BR - Santander|UA-101785796-1|BR - Santander - Web|PREMIUM|http://www.santander.com.br|USD|WEB|http://www.santander.com.br|195845298|BR - Santander - Web - Consórcio|22506|7429|6477|298131|31810|9471967.0|125730|2021-02-21 22:58:32.426159|basic|day
20201205|49|0000|2020|101785796|BR - Santander|UA-101785796-1|BR - Santander - Web|PREMIUM|http://www.santander.com.br|USD|WEB|http://www.santander.com.br|195845298|BR - Santander - Web - Consórcio|14365|5719|4267|119237|17398|3382592.0|58601|2021-02-21 22:58:32.426159|basic|day
20201206|49|0001|2020|101785796|BR - Santander|UA-101785796-1|BR - Santander - Web|PREMIUM|http://www.santander.com.br|USD|WEB|http://www.santander.com.br|195845298|BR - Santander - Web - Consórcio|13174|5213|4427|97073|15249|2836599.0|49388|2021-02-21 22:58:32.426159|basic|day
20201207|50|0001|2020|101785796|BR - Santander|UA-101785796-1|BR - Santander - Web|PREMIUM|http://www.santander.com.br|USD|WEB|http://www.santander.com.br|195845298|BR - Santander - Web - Consórcio|22796|7995|6838|230319|29003|7054000.0|106211|2021-02-21 22:58:32.426159|basic|day
20201208|50|0001|2020|101785796|BR - Santander|UA-101785796-1|BR - Santander - Web|PREMIUM|http://www.santander.com.br|USD|WEB|http://www.santander.com.br|195845298|BR - Santander - Web - Consórcio|20502|7705|6091|194161|25891|5960014.0|90452|2021-02-21 22:58:32.426159|basic|day
20201209|50|0001|2020|101785796|BR - Santander|UA-101785796-1|BR - Santander - Web|PREMIUM|http://www.santander.com.br|USD|WEB|http://www.santander.com.br|195845298|BR - Santander - Web - Consórcio|19643|7424|5809|195960|25468|6081433.0|90065|2021-02-21 22:58:32.426159|basic|day
20201210|50|0001|2020|101785796|BR - Santander|UA-101785796-1|BR - Santander - Web|PREMIUM|http://www.santander.com.br|USD|WEB|http://www.santander.com.br|195845298|BR - Santander - Web - Consórcio|20068|7586|6012|197710|25857|6060892.0|91721|2021-02-21 22:58:32.426159|basic|day
20201211|50|0001|2020|101785796|BR - Santander|UA-101785796-1|BR - Santander - Web|PREMIUM|http://www.santander.com.br|USD|WEB|http://www.santander.com.br|195845298|BR - Santander - Web - Consórcio|17486|6953|5214|162107|22554|5264663.0|76113|2021-02-21 22:58:32.426159|basic|day
20201212|50|0001|2020|101785796|BR - Santander|UA-101785796-1|BR - Santander - Web|PREMIUM|http://www.santander.com.br|USD|WEB|http://www.santander.com.br|195845298|BR - Santander - Web - Consórcio|11453|5058|3721|80363|13769|2282256.0|42084|2021-02-21 22:58:32.426159|basic|day
20201213|50|0002|2020|101785796|BR - Santander|UA-101785796-1|BR - Santander - Web|PREMIUM|http://www.santander.com.br|USD|WEB|http://www.santander.com.br|195845298|BR - Santander - Web - Consórcio|11028|4651|3742|75056|12715|2213427.0|39297|2021-02-21 22:58:32.426159|basic|day
20201214|51|0002|2020|101785796|BR - Santander|UA-101785796-1|BR - Santander - Web|PREMIUM|http://www.santander.com.br|USD|WEB|http://www.santander.com.br|195845298|BR - Santander - Web - Consórcio|18816|6609|6220|178714|25107|6318847.0|93854|2021-02-21 22:58:32.426159|basic|day
20201215|51|0002|2020|101785796|BR - Santander|UA-101785796-1|BR - Santander - Web|PREMIUM|http://www.santander.com.br|USD|WEB|http://www.santander.com.br|195845298|BR - Santander - Web - Consórcio|20759|6878|6816|182371|27177|6583351.0|104528|2021-02-21 22:58:32.426159|basic|day
20201216|51|0002|2020|101785796|BR - Santander|UA-101785796-1|BR - Santander - Web|PREMIUM|http://www.santander.com.br|USD|WEB|http://www.santander.com.br|195845298|BR - Santander - Web - Consórcio|18943|6451|6200|156878|24732|5565350.0|93083|2021-02-21 22:58:32.426159|basic|day
20201217|51|0002|2020|101785796|BR - Santander|UA-101785796-1|BR - Santander - Web|PREMIUM|http://www.santander.com.br|USD|WEB|http://www.santander.com.br|195845298|BR - Santander - Web - Consórcio|17386|5900|5779|145042|22912|5212367.0|85338|2021-02-21 22:58:32.426159|basic|day
20201218|51|0002|2020|101785796|BR - Santander|UA-101785796-1|BR - Santander - Web|PREMIUM|http://www.santander.com.br|USD|WEB|http://www.santander.com.br|195845298|BR - Santander - Web - Consórcio|16060|5486|5299|133735|21322|4692576.0|79181|2021-02-21 22:58:32.426159|basic|day
20201219|51|0002|2020|101785796|BR - Santander|UA-101785796-1|BR - Santander - Web|PREMIUM|http://www.santander.com.br|USD|WEB|http://www.santander.com.br|195845298|BR - Santander - Web - Consórcio|11065|4104|3902|70189|12985|2067753.0|42629|2021-02-21 22:58:32.426159|basic|day
20201220|51|0003|2020|101785796|BR - Santander|UA-101785796-1|BR - Santander - Web|PREMIUM|http://www.santander.com.br|USD|WEB|http://www.santander.com.br|195845298|BR - Santander - Web - Consórcio|10454|3984|3970|65249|12168|1985426.0|39573|2021-02-21 22:58:32.426159|basic|day
20201221|52|0003|2020|101785796|BR - Santander|UA-101785796-1|BR - Santander - Web|PREMIUM|http://www.santander.com.br|USD|WEB|http://www.santander.com.br|195845298|BR - Santander - Web - Consórcio|17899|5777|6012|159677|23837|5819310.0|91929|2021-02-21 22:58:32.426159|basic|day
20201222|52|0003|2020|101785796|BR - Santander|UA-101785796-1|BR - Santander - Web|PREMIUM|http://www.santander.com.br|USD|WEB|http://www.santander.com.br|195845298|BR - Santander - Web - Consórcio|18052|3815|5877|196015|24080|6012060.0|92001|2021-02-21 22:58:32.426159|basic|day
20201223|52|0003|2020|101785796|BR - Santander|UA-101785796-1|BR - Santander - Web|PREMIUM|http://www.santander.com.br|USD|WEB|http://www.santander.com.br|195845298|BR - Santander - Web - Consórcio|15132|2452|4936|175012|20960|5142982.0|78524|2021-02-21 22:58:32.426159|basic|day
20201224|52|0003|2020|101785796|BR - Santander|UA-101785796-1|BR - Santander - Web|PREMIUM|http://www.santander.com.br|USD|WEB|http://www.santander.com.br|195845298|BR - Santander - Web - Consórcio|10458|1917|3510|102244|13809|2717113.0|47569|2021-02-21 22:58:32.426159|basic|day
20201225|52|0003|2020|101785796|BR - Santander|UA-101785796-1|BR - Santander - Web|PREMIUM|http://www.santander.com.br|USD|WEB|http://www.santander.com.br|195845298|BR - Santander - Web - Consórcio|9579|1438|3487|79054|11176|1793541.0|38022|2021-02-21 22:58:32.426159|basic|day
20201226|52|0003|2020|101785796|BR - Santander|UA-101785796-1|BR - Santander - Web|PREMIUM|http://www.santander.com.br|USD|WEB|http://www.santander.com.br|195845298|BR - Santander - Web - Consórcio|12184|1827|4532|105637|14377|2563287.0|49961|2021-02-21 22:58:32.426159|basic|day
20201227|52|0004|2020|101785796|BR - Santander|UA-101785796-1|BR - Santander - Web|PREMIUM|http://www.santander.com.br|USD|WEB|http://www.santander.com.br|195845298|BR - Santander - Web - Consórcio|12533|1718|4771|106325|14367|2637685.0|50230|2021-02-21 22:58:32.426159|basic|day
20201228|53|0004|2020|101785796|BR - Santander|UA-101785796-1|BR - Santander - Web|PREMIUM|http://www.santander.com.br|USD|WEB|http://www.santander.com.br|195845298|BR - Santander - Web - Consórcio|21684|2486|7581|268308|28515|7586213.0|115605|2021-02-21 22:58:32.426159|basic|day
20201229|53|0004|2020|101785796|BR - Santander|UA-101785796-1|BR - Santander - Web|PREMIUM|http://www.santander.com.br|USD|WEB|http://www.santander.com.br|195845298|BR - Santander - Web - Consórcio|20075|2444|6864|251384|26575|7143476.0|102747|2021-02-21 22:58:32.426159|basic|day
20201230|53|0004|2020|101785796|BR - Santander|UA-101785796-1|BR - Santander - Web|PREMIUM|http://www.santander.com.br|USD|WEB|http://www.santander.com.br|195845298|BR - Santander - Web - Consórcio|18362|2258|5985|218627|24320|6119676.0|95298|2021-02-21 22:58:32.426159|basic|day
20201231|53|0004|2020|101785796|BR - Santander|UA-101785796-1|BR - Santander - Web|PREMIUM|http://www.santander.com.br|USD|WEB|http://www.santander.com.br|195845298|BR - Santander - Web - Consórcio|10944|1620|3560|98391|13630|2374574.0|46532|2021-02-21 22:58:32.426159|basic|day
20201201|49|0000|2020|101785796|BR - Santander|UA-101785796-1|BR - Santander - Web|PREMIUM|http://www.santander.com.br|USD|WEB|http://www.santander.com.br|195852804|Santander - Capitalizacao [NAO USAR]|4341|1371|2071|6138|4455|382882.0|4856|2021-02-21 22:58:32.426159|basic|day
20201202|49|0000|2020|101785796|BR - Santander|UA-101785796-1|BR - Santander - Web|PREMIUM|http://www.santander.com.br|USD|WEB|http://www.santander.com.br|195852804|Santander - Capitalizacao [NAO USAR]|3643|1317|1886|5017|3724|289757.0|4035|2021-02-21 22:58:32.426159|basic|day
20201203|49|0000|2020|101785796|BR - Santander|UA-101785796-1|BR - Santander - Web|PREMIUM|http://www.santander.com.br|USD|WEB|http://www.santander.com.br|195852804|Santander - Capitalizacao [NAO USAR]|3521|1340|1874|4933|3608|301734.0|3899|2021-02-21 22:58:32.426159|basic|day
20201204|49|0000|2020|101785796|BR - Santander|UA-101785796-1|BR - Santander - Web|PREMIUM|http://www.santander.com.br|USD|WEB|http://www.santander.com.br|195852804|Santander - Capitalizacao [NAO USAR]|3452|1360|1826|4788|3546|284205.0|3876|2021-02-21 22:58:32.426159|basic|day
20201205|49|0000|2020|101785796|BR - Santander|UA-101785796-1|BR - Santander - Web|PREMIUM|http://www.santander.com.br|USD|WEB|http://www.santander.com.br|195852804|Santander - Capitalizacao [NAO USAR]|2724|1305|1695|3653|2846|255601.0|3078|2021-02-21 22:58:32.426159|basic|day
20201206|49|0001|2020|101785796|BR - Santander|UA-101785796-1|BR - Santander - Web|PREMIUM|http://www.santander.com.br|USD|WEB|http://www.santander.com.br|195852804|Santander - Capitalizacao [NAO USAR]|2886|1310|1794|3761|3004|271562.0|3196|2021-02-21 22:58:32.426159|basic|day
20201207|50|0001|2020|101785796|BR - Santander|UA-101785796-1|BR - Santander - Web|PREMIUM|http://www.santander.com.br|USD|WEB|http://www.santander.com.br|195852804|Santander - Capitalizacao [NAO USAR]|4237|1401|2046|6041|4351|384420.0|4863|2021-02-21 22:58:32.426159|basic|day
20201208|50|0001|2020|101785796|BR - Santander|UA-101785796-1|BR - Santander - Web|PREMIUM|http://www.santander.com.br|USD|WEB|http://www.santander.com.br|195852804|Santander - Capitalizacao [NAO USAR]|3732|1372|1890|5392|3843|325962.0|4451|2021-02-21 22:58:32.426159|basic|day
20201209|50|0001|2020|101785796|BR - Santander|UA-101785796-1|BR - Santander - Web|PREMIUM|http://www.santander.com.br|USD|WEB|http://www.santander.com.br|195852804|Santander - Capitalizacao [NAO USAR]|3668|1342|1876|5146|3752|314959.0|4274|2021-02-21 22:58:32.426159|basic|day
20201210|50|0001|2020|101785796|BR - Santander|UA-101785796-1|BR - Santander - Web|PREMIUM|http://www.santander.com.br|USD|WEB|http://www.santander.com.br|195852804|Santander - Capitalizacao [NAO USAR]|3840|1390|1917|5522|3950|351846.0|4555|2021-02-21 22:58:32.426159|basic|day
20201211|50|0001|2020|101785796|BR - Santander|UA-101785796-1|BR - Santander - Web|PREMIUM|http://www.santander.com.br|USD|WEB|http://www.santander.com.br|195852804|Santander - Capitalizacao [NAO USAR]|3384|1334|1830|4749|3473|276629.0|3935|2021-02-21 22:58:32.426159|basic|day
20201212|50|0001|2020|101785796|BR - Santander|UA-101785796-1|BR - Santander - Web|PREMIUM|http://www.santander.com.br|USD|WEB|http://www.santander.com.br|195852804|Santander - Capitalizacao [NAO USAR]|2608|1304|1640|3466|2708|232701.0|2989|2021-02-21 22:58:32.426159|basic|day
20201213|50|0002|2020|101785796|BR - Santander|UA-101785796-1|BR - Santander - Web|PREMIUM|http://www.santander.com.br|USD|WEB|http://www.santander.com.br|195852804|Santander - Capitalizacao [NAO USAR]|2358|1277|1549|3019|2445|177925.0|2656|2021-02-21 22:58:32.426159|basic|day
20201214|51|0002|2020|101785796|BR - Santander|UA-101785796-1|BR - Santander - Web|PREMIUM|http://www.santander.com.br|USD|WEB|http://www.santander.com.br|195852804|Santander - Capitalizacao [NAO USAR]|4134|1762|1994|5932|4231|337998.0|4842|2021-02-21 22:58:32.426159|basic|day
20201215|51|0002|2020|101785796|BR - Santander|UA-101785796-1|BR - Santander - Web|PREMIUM|http://www.santander.com.br|USD|WEB|http://www.santander.com.br|195852804|Santander - Capitalizacao [NAO USAR]|4723|1560|2149|7089|4841|368635.0|5891|2021-02-21 22:58:32.426159|basic|day
20201216|51|0002|2020|101785796|BR - Santander|UA-101785796-1|BR - Santander - Web|PREMIUM|http://www.santander.com.br|USD|WEB|http://www.santander.com.br|195852804|Santander - Capitalizacao [NAO USAR]|4054|1451|1978|6077|4166|316801.0|5068|2021-02-21 22:58:32.426159|basic|day
20201217|51|0002|2020|101785796|BR - Santander|UA-101785796-1|BR - Santander - Web|PREMIUM|http://www.santander.com.br|USD|WEB|http://www.santander.com.br|195852804|Santander - Capitalizacao [NAO USAR]|3852|1457|1873|5642|3964|275290.0|4758|2021-02-21 22:58:32.426159|basic|day
20201218|51|0002|2020|101785796|BR - Santander|UA-101785796-1|BR - Santander - Web|PREMIUM|http://www.santander.com.br|USD|WEB|http://www.santander.com.br|195852804|Santander - Capitalizacao [NAO USAR]|3869|1434|1921|5808|4005|328508.0|4856|2021-02-21 22:58:32.426159|basic|day
20201219|51|0002|2020|101785796|BR - Santander|UA-101785796-1|BR - Santander - Web|PREMIUM|http://www.santander.com.br|USD|WEB|http://www.santander.com.br|195852804|Santander - Capitalizacao [NAO USAR]|2719|1367|1655|3634|2810|171152.0|3170|2021-02-21 22:58:32.426159|basic|day
20201220|51|0003|2020|101785796|BR - Santander|UA-101785796-1|BR - Santander - Web|PREMIUM|http://www.santander.com.br|USD|WEB|http://www.santander.com.br|195852804|Santander - Capitalizacao [NAO USAR]|2445|1320|1571|3224|2510|157436.0|2795|2021-02-21 22:58:32.426159|basic|day
20201221|52|0003|2020|101785796|BR - Santander|UA-101785796-1|BR - Santander - Web|PREMIUM|http://www.santander.com.br|USD|WEB|http://www.santander.com.br|195852804|Santander - Capitalizacao [NAO USAR]|3915|1418|1917|5682|4029|307808.0|4691|2021-02-21 22:58:32.426159|basic|day
20201222|52|0003|2020|101785796|BR - Santander|UA-101785796-1|BR - Santander - Web|PREMIUM|http://www.santander.com.br|USD|WEB|http://www.santander.com.br|195852804|Santander - Capitalizacao [NAO USAR]|3250|699|1778|6159|3332|266637.0|3612|2021-02-21 22:58:32.426159|basic|day
20201223|52|0003|2020|101785796|BR - Santander|UA-101785796-1|BR - Santander - Web|PREMIUM|http://www.santander.com.br|USD|WEB|http://www.santander.com.br|195852804|Santander - Capitalizacao [NAO USAR]|2918|76|1709|6479|2995|237679.0|3263|2021-02-21 22:58:32.426159|basic|day
20201224|52|0003|2020|101785796|BR - Santander|UA-101785796-1|BR - Santander - Web|PREMIUM|http://www.santander.com.br|USD|WEB|http://www.santander.com.br|195852804|Santander - Capitalizacao [NAO USAR]|2057|58|1437|4400|2093|107546.0|2196|2021-02-21 22:58:32.426159|basic|day
20201225|52|0003|2020|101785796|BR - Santander|UA-101785796-1|BR - Santander - Web|PREMIUM|http://www.santander.com.br|USD|WEB|http://www.santander.com.br|195852804|Santander - Capitalizacao [NAO USAR]|1846|43|1416|4187|1886|121147.0|1986|2021-02-21 22:58:32.426159|basic|day
20201226|52|0003|2020|101785796|BR - Santander|UA-101785796-1|BR - Santander - Web|PREMIUM|http://www.santander.com.br|USD|WEB|http://www.santander.com.br|195852804|Santander - Capitalizacao [NAO USAR]|2440|58|1579|5936|2552|186686.0|2762|2021-02-21 22:58:32.426159|basic|day
20201227|52|0004|2020|101785796|BR - Santander|UA-101785796-1|BR - Santander - Web|PREMIUM|http://www.santander.com.br|USD|WEB|http://www.santander.com.br|195852804|Santander - Capitalizacao [NAO USAR]|2464|38|1628|6126|2570|209568.0|2732|2021-02-21 22:58:32.426159|basic|day
20201228|53|0004|2020|101785796|BR - Santander|UA-101785796-1|BR - Santander - Web|PREMIUM|http://www.santander.com.br|USD|WEB|http://www.santander.com.br|195852804|Santander - Capitalizacao [NAO USAR]|3981|103|2020|9034|4125|385886.0|4557|2021-02-21 22:58:32.426159|basic|day
20201229|53|0004|2020|101785796|BR - Santander|UA-101785796-1|BR - Santander - Web|PREMIUM|http://www.santander.com.br|USD|WEB|http://www.santander.com.br|195852804|Santander - Capitalizacao [NAO USAR]|3534|75|1858|8068|3696|310894.0|4060|2021-02-21 22:58:32.426159|basic|day
20201230|53|0004|2020|101785796|BR - Santander|UA-101785796-1|BR - Santander - Web|PREMIUM|http://www.santander.com.br|USD|WEB|http://www.santander.com.br|195852804|Santander - Capitalizacao [NAO USAR]|3149|88|1762|7195|3258|269109.0|3582|2021-02-21 22:58:32.426159|basic|day
20201231|53|0004|2020|101785796|BR - Santander|UA-101785796-1|BR - Santander - Web|PREMIUM|http://www.santander.com.br|USD|WEB|http://www.santander.com.br|195852804|Santander - Capitalizacao [NAO USAR]|2192|49|1456|4772|2258|128793.0|2380|2021-02-21 22:58:32.426159|basic|day
20201201|49|0000|2020|101785796|BR - Santander|UA-101785796-1|BR - Santander - Web|PREMIUM|http://www.santander.com.br|USD|WEB|http://www.santander.com.br|195870871|BR - Santander - Web - Investimentos|38289|1932|4805|127924|41693|1.1770949E7|62772|2021-02-21 22:58:32.426159|basic|day
20201202|49|0000|2020|101785796|BR - Santander|UA-101785796-1|BR - Santander - Web|PREMIUM|http://www.santander.com.br|USD|WEB|http://www.santander.com.br|195870871|BR - Santander - Web - Investimentos|29273|1459|3736|97984|32166|8640826.0|47207|2021-02-21 22:58:32.426159|basic|day
