ano_mes|year|page_path|account_id|account_name|webproperty_id|webproperty_name|webproperty_level|webproperty_website_url|profile_currency|profile_type|profile_website_url|profile_id|profile_name|users|bounces|new_users|pageviews|sessions|time_on_page|unique_pageviews|upload_time|info|period
12|2020|/sp/agenda/exp_24?utm_mmm=:m6569-g16485-p16485[t550]5948:&utm_adid=m6569-16485-1|101785796|BR - Santander|UA-101785796-8|BR - Santander - Farol Santander|STANDARD|https://www.farolsantander.com.br|BRL|WEB|https://www.farolsantander.com.br|218018311|All Website data|1|2|1|2|2|0.0|2|2021-02-21 23:33:18.052801|basic|month
12|2020|/sp/agenda/exp_24?utm_mmm=:m6569-g16485-p16485[t550]5948:&utm_adid=m6569-16485-1&utm_publisher_id=|101785796|BR - Santander|UA-101785796-8|BR - Santander - Farol Santander|STANDARD|https://www.farolsantander.com.br|BRL|WEB|https://www.farolsantander.com.br|218018311|All Website data|68|66|66|74|72|312.0|72|2021-02-21 23:33:18.052801|basic|month
12|2020|/sp/agenda/gastronomia_a|101785796|BR - Santander|UA-101785796-8|BR - Santander - Farol Santander|STANDARD|https://www.farolsantander.com.br|BRL|WEB|https://www.farolsantander.com.br|218018311|All Website data|5|1|1|5|2|51.0|5|2021-02-21 23:33:18.052801|basic|month
12|2020|/sp/contato|101785796|BR - Santander|UA-101785796-8|BR - Santander - Farol Santander|STANDARD|https://www.farolsantander.com.br|BRL|WEB|https://www.farolsantander.com.br|218018311|All Website data|676|161|73|963|205|67117.0|831|2021-02-21 23:33:18.052801|basic|month
12|2020|/sp/erro?returnTo=/sp/aconteceu-no-farol/012019_alemdoinfinito|101785796|BR - Santander|UA-101785796-8|BR - Santander - Farol Santander|STANDARD|https://www.farolsantander.com.br|BRL|WEB|https://www.farolsantander.com.br|218018311|All Website data|23|1|1|49|1|285.0|23|2021-02-21 23:33:18.052801|basic|month
12|2020|/sp/erro?returnTo=/sp/agenda/exp_24|101785796|BR - Santander|UA-101785796-8|BR - Santander - Farol Santander|STANDARD|https://www.farolsantander.com.br|BRL|WEB|https://www.farolsantander.com.br|218018311|All Website data|1|1|0|1|1|0.0|1|2021-02-21 23:33:18.052801|basic|month
12|2020|/sp/erro?returnTo=/sp/o-farol/loja|101785796|BR - Santander|UA-101785796-8|BR - Santander - Farol Santander|STANDARD|https://www.farolsantander.com.br|BRL|WEB|https://www.farolsantander.com.br|218018311|All Website data|1|0|0|14|0|55.0|1|2021-02-21 23:33:18.052801|basic|month
12|2020|/sp/erro?returnTo=/sp/o-farol/lojacidade|101785796|BR - Santander|UA-101785796-8|BR - Santander - Farol Santander|STANDARD|https://www.farolsantander.com.br|BRL|WEB|https://www.farolsantander.com.br|218018311|All Website data|1|0|0|17|0|292.0|3|2021-02-21 23:33:18.052801|basic|month
12|2020|/sp/erro?returnTo=/sp/planeje-sua-visita|101785796|BR - Santander|UA-101785796-8|BR - Santander - Farol Santander|STANDARD|https://www.farolsantander.com.br|BRL|WEB|https://www.farolsantander.com.br|218018311|All Website data|2|0|0|2|0|68.0|2|2021-02-21 23:33:18.052801|basic|month
12|2020|/sp/eventos|101785796|BR - Santander|UA-101785796-8|BR - Santander - Farol Santander|STANDARD|https://www.farolsantander.com.br|BRL|WEB|https://www.farolsantander.com.br|218018311|All Website data|610|39|11|712|52|31574.0|648|2021-02-21 23:33:18.052801|basic|month
12|2020|/sp/o-farol/arena|101785796|BR - Santander|UA-101785796-8|BR - Santander - Farol Santander|STANDARD|https://www.farolsantander.com.br|BRL|WEB|https://www.farolsantander.com.br|218018311|All Website data|162|3|2|168|3|4633.0|162|2021-02-21 23:33:18.052801|basic|month
12|2020|/sp/o-farol/bar|101785796|BR - Santander|UA-101785796-8|BR - Santander - Farol Santander|STANDARD|https://www.farolsantander.com.br|BRL|WEB|https://www.farolsantander.com.br|218018311|All Website data|838|91|26|1059|108|72790.0|919|2021-02-21 23:33:18.052801|basic|month
12|2020|"/sp/o-farol/bar?amp;amp;utm_medium=social-ads&amp;amp;utm_campaign=caps|pf|awar|face-stories|farol-snt|cpm|na|snt|rede-social|interesses&amp;amp;utm_content=bardocofre|farol-snt|interesses|gastronomia|video|caps-haus|social-ads|m6569-16443-1&amp;amp;utm_mmm=:m6569-g16443-p16443[t550]5948:&amp;amp;utm_adid=m6569-16443-1&amp;amp;utm_publisher_id=&amp;amp;utm_id=fb_cmp-{{campaign.id}}_adg-{{adset.id}}_ad-{{ad.id}}"|101785796|BR - Santander|UA-101785796-8|BR - Santander - Farol Santander|STANDARD|https://www.farolsantander.com.br|BRL|WEB|https://www.farolsantander.com.br|218018311|All Website data|30|27|23|39|32|512.0|32|2021-02-21 23:33:18.052801|basic|month
12|2020|"/sp/o-farol/bar?amp;utm_medium=social-ads&amp;utm_campaign=caps|pf|awar|face-feeds|farol-snt|cpm|na|snt|rede-social|interesses&amp;utm_content=bardocofre|farol-snt|interesses|gastronomia|video|caps-haus|social-ads|m6568-16441-1&amp;utm_mmm=:m6568-g16441-p16441[t550]5947:&amp;utm_adid=m6568-16441-1&amp;utm_publisher_id=&amp;utm_id=fb_cmp-{{campaign.id}}_adg-{{adset.id}}_ad-{{ad.id}}"|101785796|BR - Santander|UA-101785796-8|BR - Santander - Farol Santander|STANDARD|https://www.farolsantander.com.br|BRL|WEB|https://www.farolsantander.com.br|218018311|All Website data|1|1|1|1|1|0.0|1|2021-02-21 23:33:18.052801|basic|month
12|2020|"/sp/o-farol/bar?amp;utm_medium=social-ads&amp;utm_campaign=na|pf|awar|face-feeds|farol-snt|cpm|na|snt|rede-social|interesses&amp;utm_content=bardocofre|farol-snt|interesses|artes-e-exposicoes|video|caps-haus|social-ads|m6290-15418-1&amp;utm_mmm=:m6290-g15418-p15418[t550]5680:&amp;utm_adid=m6290-15418-1&amp;utm_publisher_id=&amp;utm_id=fb_cmp-{{campaign.id}}_adg-{{adset.id}}_ad-{{ad.id}}"|101785796|BR - Santander|UA-101785796-8|BR - Santander - Farol Santander|STANDARD|https://www.farolsantander.com.br|BRL|WEB|https://www.farolsantander.com.br|218018311|All Website data|1|1|1|1|1|0.0|1|2021-02-21 23:33:18.052801|basic|month
12|2020|/sp/o-farol/bar?utm_mmm=:m6293-g15437-p15437[t550]5682:&utm_adid=m6293-15437-1&utm_publisher_id=|101785796|BR - Santander|UA-101785796-8|BR - Santander - Farol Santander|STANDARD|https://www.farolsantander.com.br|BRL|WEB|https://www.farolsantander.com.br|218018311|All Website data|46|39|30|55|48|1184.0|48|2021-02-21 23:33:18.052801|basic|month
12|2020|/sp/o-farol/bar?utm_mmm=:m6568-g16441-p16441[t550]5947:&utm_adid=m6568-16441-1&utm_publisher_id=|101785796|BR - Santander|UA-101785796-8|BR - Santander - Farol Santander|STANDARD|https://www.farolsantander.com.br|BRL|WEB|https://www.farolsantander.com.br|218018311|All Website data|56|55|55|60|57|909.0|57|2021-02-21 23:33:18.052801|basic|month
12|2020|/sp/o-farol/bar?utm_mmm=:m6569-g16442-p16442[t550]5948:&utm_adid=m6569-16442-1&utm_publisher_id=|101785796|BR - Santander|UA-101785796-8|BR - Santander - Farol Santander|STANDARD|https://www.farolsantander.com.br|BRL|WEB|https://www.farolsantander.com.br|218018311|All Website data|32|30|31|37|34|360.0|34|2021-02-21 23:33:18.052801|basic|month
12|2020|/sp/o-farol/bar?utm_mmm=:m6569-g16443-p16443[t550]5948:&utm_adid=m6569-16443-1&utm_publisher_id=|101785796|BR - Santander|UA-101785796-8|BR - Santander - Farol Santander|STANDARD|https://www.farolsantander.com.br|BRL|WEB|https://www.farolsantander.com.br|218018311|All Website data|51|48|50|53|51|109.0|51|2021-02-21 23:33:18.052801|basic|month
12|2020|/sp/o-farol/boteco_28|101785796|BR - Santander|UA-101785796-8|BR - Santander - Farol Santander|STANDARD|https://www.farolsantander.com.br|BRL|WEB|https://www.farolsantander.com.br|218018311|All Website data|343|6|3|463|10|16082.0|353|2021-02-21 23:33:18.052801|basic|month
12|2020|/sp/o-farol/cozinha_31|101785796|BR - Santander|UA-101785796-8|BR - Santander - Farol Santander|STANDARD|https://www.farolsantander.com.br|BRL|WEB|https://www.farolsantander.com.br|218018311|All Website data|365|13|4|473|14|16839.0|376|2021-02-21 23:33:18.052801|basic|month
12|2020|/sp/o-farol/hall|101785796|BR - Santander|UA-101785796-8|BR - Santander - Farol Santander|STANDARD|https://www.farolsantander.com.br|BRL|WEB|https://www.farolsantander.com.br|218018311|All Website data|152|10|4|168|12|4668.0|156|2021-02-21 23:33:18.052801|basic|month
12|2020|/sp/o-farol/loft|101785796|BR - Santander|UA-101785796-8|BR - Santander - Farol Santander|STANDARD|https://www.farolsantander.com.br|BRL|WEB|https://www.farolsantander.com.br|218018311|All Website data|210|3|2|234|4|8573.0|214|2021-02-21 23:33:18.052801|basic|month
12|2020|/sp/o-farol/loja|101785796|BR - Santander|UA-101785796-8|BR - Santander - Farol Santander|STANDARD|https://www.farolsantander.com.br|BRL|WEB|https://www.farolsantander.com.br|218018311|All Website data|1|0|0|8|0|99.0|2|2021-02-21 23:33:18.052801|basic|month
12|2020|/sp/o-farol/lojacidade|101785796|BR - Santander|UA-101785796-8|BR - Santander - Farol Santander|STANDARD|https://www.farolsantander.com.br|BRL|WEB|https://www.farolsantander.com.br|218018311|All Website data|67|3|2|89|5|1981.0|74|2021-02-21 23:33:18.052801|basic|month
12|2020|/sp/o-farol/memoria|101785796|BR - Santander|UA-101785796-8|BR - Santander - Farol Santander|STANDARD|https://www.farolsantander.com.br|BRL|WEB|https://www.farolsantander.com.br|218018311|All Website data|316|30|8|372|38|16074.0|335|2021-02-21 23:33:18.052801|basic|month
12|2020|/sp/o-farol/mirante|101785796|BR - Santander|UA-101785796-8|BR - Santander - Farol Santander|STANDARD|https://www.farolsantander.com.br|BRL|WEB|https://www.farolsantander.com.br|218018311|All Website data|790|53|34|1078|68|64433.0|848|2021-02-21 23:33:18.052801|basic|month
12|2020|/sp/o-farol/skate|101785796|BR - Santander|UA-101785796-8|BR - Santander - Farol Santander|STANDARD|https://www.farolsantander.com.br|BRL|WEB|https://www.farolsantander.com.br|218018311|All Website data|184|10|3|202|14|7630.0|192|2021-02-21 23:33:18.052801|basic|month
12|2020|/sp/o-farol/vista|101785796|BR - Santander|UA-101785796-8|BR - Santander - Farol Santander|STANDARD|https://www.farolsantander.com.br|BRL|WEB|https://www.farolsantander.com.br|218018311|All Website data|260|23|16|290|26|12119.0|267|2021-02-21 23:33:18.052801|basic|month
12|2020|/sp/planeje-sua-visita|101785796|BR - Santander|UA-101785796-8|BR - Santander - Farol Santander|STANDARD|https://www.farolsantander.com.br|BRL|WEB|https://www.farolsantander.com.br|218018311|All Website data|12811|2566|629|20782|3058|1262632.0|16707|2021-02-21 23:33:18.052801|basic|month
12|2020|/sp/sobre|101785796|BR - Santander|UA-101785796-8|BR - Santander - Farol Santander|STANDARD|https://www.farolsantander.com.br|BRL|WEB|https://www.farolsantander.com.br|218018311|All Website data|854|87|60|1050|121|48679.0|913|2021-02-21 23:33:18.052801|basic|month
12|2020|/sp/tour-virtual|101785796|BR - Santander|UA-101785796-8|BR - Santander - Farol Santander|STANDARD|https://www.farolsantander.com.br|BRL|WEB|https://www.farolsantander.com.br|218018311|All Website data|44|23|37|67|50|3044.0|51|2021-02-21 23:33:18.052801|basic|month
